,score,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample
334,0.644875794791363,friedman_mse,0.01,deviance,6,auto,200,0.8
335,0.6406920375766516,friedman_mse,0.01,deviance,6,auto,200,1.0
336,0.3940038256798211,friedman_mse,0.01,deviance,6,sqrt,50,0.2
337,0.3938408630308131,friedman_mse,0.01,deviance,6,sqrt,50,0.4
338,0.3950684535530939,friedman_mse,0.01,deviance,6,sqrt,50,0.8
339,0.39549600716092975,friedman_mse,0.01,deviance,6,sqrt,50,1.0
340,0.4569998669905766,friedman_mse,0.01,deviance,6,sqrt,100,0.2
341,0.4629634841853358,friedman_mse,0.01,deviance,6,sqrt,100,0.4
342,0.4684938078906973,friedman_mse,0.01,deviance,6,sqrt,100,0.8
343,0.4694872408054136,friedman_mse,0.01,deviance,6,sqrt,100,1.0
344,0.5522038366599307,friedman_mse,0.01,deviance,6,sqrt,200,0.2
345,0.5656333306704342,friedman_mse,0.01,deviance,6,sqrt,200,0.4
346,0.5736302245419236,friedman_mse,0.01,deviance,6,sqrt,200,0.8
347,0.5747667793502395,friedman_mse,0.01,deviance,6,sqrt,200,1.0
348,0.392737357329241,friedman_mse,0.01,deviance,6,log2,50,0.2
349,0.39292675773029956,friedman_mse,0.01,deviance,6,log2,50,0.4
350,0.39288588709212335,friedman_mse,0.01,deviance,6,log2,50,0.8
351,0.3933571562704764,friedman_mse,0.01,deviance,6,log2,50,1.0
352,0.4242437952231053,friedman_mse,0.01,deviance,6,log2,100,0.2
353,0.42679576443542244,friedman_mse,0.01,deviance,6,log2,100,0.4
354,0.426537298902881,friedman_mse,0.01,deviance,6,log2,100,0.8
355,0.4265908648860901,friedman_mse,0.01,deviance,6,log2,100,1.0
356,0.5156933499422853,friedman_mse,0.01,deviance,6,log2,200,0.2
357,0.5216495682126557,friedman_mse,0.01,deviance,6,log2,200,0.4
358,0.526501291613191,friedman_mse,0.01,deviance,6,log2,200,0.8
359,0.5282418680846497,friedman_mse,0.01,deviance,6,log2,200,1.0
360,0.43737464372617635,friedman_mse,0.01,deviance,12,auto,50,0.2
361,0.4567051926991785,friedman_mse,0.01,deviance,12,auto,50,0.4
362,0.4813307677962502,friedman_mse,0.01,deviance,12,auto,50,0.8
363,0.5657581463272278,friedman_mse,0.01,deviance,12,auto,50,1.0
364,0.5537831987324021,friedman_mse,0.01,deviance,12,auto,100,0.2
365,0.5735287778627727,friedman_mse,0.01,deviance,12,auto,100,0.4
